       cpu_cost       |     memory_cost      |    volume_cost     | monthly_cost_type |     namespace      |     node     | usage_start |                                                                                                                                                                                                              pod_labels
    0.000000000000000 | 6300.000000000000000 |  0.000000000000000 | Tag               | smoke_test         | node-tests   | 2025-07-28  | {"app": "ratetesting", "metric": "memory_gb_effective_usage_per_hour"}
    0.000000000000000 |  630.000000000000000 |  0.000000000000000 | Tag               | smoke_test         | node-tests   | 2025-07-28  | {"app": "ratetesting", "metric": "memory_gb_request_per_hour"}
    0.000000000000000 |  210.000000000000000 |  0.000000000000000 | Tag               | smoke_test         | node-tests   | 2025-07-28  | {"app": "ratetesting", "metric": "memory_gb_usage_per_hour"}
   96.774193548387097 |    0.000000000000000 |  0.000000000000000 | Node              | Worker unallocated | node-tests   | 2025-07-28  | {"app": "ratetesting", "metric": "node_cost_per_month_tag"}
  756.000000000000000 |    0.000000000000000 |  0.000000000000000 | Node_Core_Hour    | Worker unallocated | node-tests   | 2025-07-28  | {"app": "ratetesting", "metric": "node_cost_per_month_tag"}
  977.419354838709677 |    0.000000000000000 |  0.000000000000000 | Node_Core_Month   | Worker unallocated | node-tests   | 2025-07-28  | {"app": "ratetesting", "metric": "node_cost_per_month_tag"}
                      |                      |                    |                   | smoke_test         | node-tests   | 2025-07-28  | {"app": "ratetesting", "vm_kubevirt_io_name": "firstcostmodelvm"}
  146.627565982404692 |    0.000000000000000 |  0.000000000000000 | Cluster           | smoke_test         | node-tests-2 | 2025-07-28  | {"app": "metrictesting", "metric": "cluster_cost_per_month", "vm_kubevirt_io_name": "secondcostmodelvm"}
 1050.000000000000000 |    0.000000000000000 |  0.000000000000000 | Tag               | smoke_test         | node-tests-2 | 2025-07-28  | {"app": "metrictesting", "metric": "cpu_core_effective_usage_per_hour_default", "vm_kubevirt_io_name": "secondcostmodelvm"}
 1050.000000000000000 |    0.000000000000000 |  0.000000000000000 | Tag               | smoke_test         | node-tests-2 | 2025-07-28  | {"app": "metrictesting", "metric": "cpu_core_request_per_hour_default", "vm_kubevirt_io_name": "secondcostmodelvm"}
  630.000000000000000 |    0.000000000000000 |  0.000000000000000 | Tag               | smoke_test         | node-tests-2 | 2025-07-28  | {"app": "metrictesting", "metric": "cpu_core_usage_per_hour_default", "vm_kubevirt_io_name": "secondcostmodelvm"}
    0.000000000000000 | 8400.000000000000000 |  0.000000000000000 | Tag               | smoke_test         | node-tests-2 | 2025-07-28  | {"app": "metrictesting", "metric": "memory_gb_effective_usage_per_hour_default", "vm_kubevirt_io_name": "secondcostmodelvm"}
    0.000000000000000 |  840.000000000000000 |  0.000000000000000 | Tag               | smoke_test         | node-tests-2 | 2025-07-28  | {"app": "metrictesting", "metric": "memory_gb_request_per_hour_default", "vm_kubevirt_io_name": "secondcostmodelvm"}
    0.000000000000000 |  420.000000000000000 |  0.000000000000000 | Tag               | smoke_test         | node-tests-2 | 2025-07-28  | {"app": "metrictesting", "metric": "memory_gb_usage_per_hour_default", "vm_kubevirt_io_name": "secondcostmodelvm"}
  117.302052785923754 |    0.000000000000000 |  0.000000000000000 | Cluster           | smoke_test         | node-tests   | 2025-07-28  | {"app": "ratetesting", "metric": "cluster_cost_per_month", "vm_kubevirt_io_name": "firstcostmodelvm"}

    0.000000000000000 |    0.000000000000000 | 16.935483870967800 | Tag               | smoke_test         | node-tests   | 2025-07-28  |
    0.000000000000000 |    0.000000000000000 | 22.580645161290300 | Tag               | smoke_test         | node-tests-2 | 2025-07-28  |
   29.325513196480938 |    0.000000000000000 |  0.000000000000000 | Cluster           | Worker unallocated | node-tests   | 2025-07-28  |
  301.636363636363636 |    0.000000000000000 |  0.000000000000000 |                   | Worker unallocated | node-tests   | 2025-07-28  |
   29.325513196480938 |    0.000000000000000 |  0.000000000000000 | Cluster           | Worker unallocated | node-tests-2 | 2025-07-28  |
  301.636363636363636 |    0.000000000000000 |  0.000000000000000 |                   | Worker unallocated | node-tests-2 | 2025-07-28  |


   14.516129032258065 |    0.000000000000000 |  0.000000000000000 | Tag               | smoke_test         | node-tests   | 2025-07-28  | {"app": "ratetesting", "metric": "vm_cost_per_month_tag", "vm_kubevirt_io_name": "firstcostmodelvm"}
   14.516129032258065 |    0.000000000000000 |  0.000000000000000 | Tag               | smoke_test         | node-tests-2 | 2025-07-28  | {"app": "metrictesting", "metric": "vm_cost_per_month_tag", "vm_kubevirt_io_name": "secondcostmodelvm"}
 1508.181818181818182 |    0.000000000000000 |  0.000000000000000 |                   | smoke_test         | node-tests-2 | 2025-07-28  | {"app": "metrictesting", "vm_kubevirt_io_name": "secondcostmodelvm", "cpu_core_usage_per_hour": 0, "node_core_cost_per_hour": 0, "memory_gb_usage_per_hour": 0, "cpu_core_request_per_hour": 0, "cluster_core_cost_per_hour": "13.0000000000", "memory_gb_request_per_hour": 0, "storage_gb_usage_per_month": 0, "storage_gb_request_per_month": 0, "cpu_core_effective_usage_per_hour": 0, "memory_gb_effective_usage_per_hour": 0}
 1206.545454545454545 |    0.000000000000000 |  0.000000000000000 |                   | smoke_test         | node-tests   | 2025-07-28  | {"app": "ratetesting", "vm_kubevirt_io_name": "firstcostmodelvm", "cpu_core_usage_per_hour": 0, "node_core_cost_per_hour": 0, "memory_gb_usage_per_hour": 0, "cpu_core_request_per_hour": 0, "cluster_core_cost_per_hour": "13.0000000000", "memory_gb_request_per_hour": 0, "storage_gb_usage_per_month": 0, "storage_gb_request_per_month": 0, "cpu_core_effective_usage_per_hour": 0, "memory_gb_effective_usage_per_hour": 0}
  403.225806451612903 |    0.000000000000000 |  0.000000000000000 | Node              | smoke_test         | node-tests-2 | 2025-07-28  | {"app": "metrictesting", "file": "node_cost_by_tag.sql"}
 3780.000000000000000 |    0.000000000000000 |  0.000000000000000 | Node_Core_Hour    | smoke_test         | node-tests-2 | 2025-07-28  | {"app": "metrictesting", "file": "node_cost_by_tag.sql"}
 4887.096774193548387 |    0.000000000000000 |  0.000000000000000 | Node_Core_Month   | smoke_test         | node-tests-2 | 2025-07-28  | {"app": "metrictesting", "file": "node_cost_by_tag.sql"}
   80.645161290322581 |    0.000000000000000 |  0.000000000000000 | Node              | Worker unallocated | node-tests-2 | 2025-07-28  | {"app": "metrictesting", "metric": "node_cost_per_month_tag"}
  756.000000000000000 |    0.000000000000000 |  0.000000000000000 | Node_Core_Hour    | Worker unallocated | node-tests-2 | 2025-07-28  | {"app": "metrictesting", "metric": "node_cost_per_month_tag"}
  977.419354838709677 |    0.000000000000000 |  0.000000000000000 | Node_Core_Month   | Worker unallocated | node-tests-2 | 2025-07-28  | {"app": "metrictesting", "metric": "node_cost_per_month_tag"}
  387.096774193548387 |    0.000000000000000 |  0.000000000000000 | Node              | smoke_test         | node-tests   | 2025-07-28  | {"app": "ratetesting", "file": "node_cost_by_tag.sql"}
 3024.000000000000000 |    0.000000000000000 |  0.000000000000000 | Node_Core_Hour    | smoke_test         | node-tests   | 2025-07-28  | {"app": "ratetesting", "file": "node_cost_by_tag.sql"}
 3909.677419354838710 |    0.000000000000000 |  0.000000000000000 | Node_Core_Month   | smoke_test         | node-tests   | 2025-07-28  | {"app": "ratetesting", "file": "node_cost_by_tag.sql"}
(50 rows)
